RG,SITE ID,EPA ID,SITE NAME,STREET ADDRESS,STREET ADDRESS 2,CITY,STATE,ZIP,CONG DISTRICT,COUNTY,FIPS CODE,LATITUDE,LONGITUDE,NPL,FF,NON NPL STATUS,,,,
05,0506341,ILD005104781,"A.E. STALEY MANUFACTURING, COMPANY",2200 ELDORADO STREET,,DECATUR,IL,62521,20,MACON,17115,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506344,ILD045698263,STANDARD SCRAP METAL COMPANY,4004 SOUTH WENTWORTH AVENUE,,CHICAGO,IL,60609,07,COOK,17031,,,Not on the NPL,N,ESI Start Needed, ,,,
05,0506348,ILD984791624,MT VERNON MUNICIPAL #3,"NW 1/4, SW 1/4, S36,T2S,R2E",,MOUNT VERNON,IL,62864,22,JEFFERSON,17081,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506354,ILD063698971,"PERMA-TREAT OF ILLINOIS, INC",NORTH CARBON & INDUSTRIAL PARK,,MARION,IL,62959,22,WILLIAMSON,17199,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506358,ILD984791657,HENRY HOFFMAN LDFL,ANIXTER ROAD,,ROCK FALLS,IL,61071,16,WHITESIDE,17195,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506360,ILD005477666,CARUS CHEMICAL COMPANY,1500 8TH STREET,,LA SALLE,IL,61301,14,LA SALLE,17099,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506361,ILD097271563,VULCAN-LOUISVILLE SMELTING COMPANY,One Tantalum Place,,NORTH CHICAGO,IL,60064,10,LAKE,17097,,,Not on the NPL,N,HRS Start Needed, ,,,
05,0506363,ILD984791673,ILLIANA SCRAP,1722 STATE STREET,,CRETE,IL,60417,02,WILL,17197,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506365,ILD984791699,SHELBYVILLE SALVAGE,"NE 1/4 OF S23, T11N, R3E",,SHELBYVILLE,IL,62565,20,SHELBY,17173,,,Not on the NPL,N,Site Reassessment Start Needed,,,,
05,0506370,OHD131884348,COLUMBUS SCRAP,580 FURNACE,,COLUMBUS,OH,43215,15,FRANKLIN,39049,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506377,ILD005163332,AMEROCK,4000 AUBURN STREET,,ROCKFORD,IL,61101,16,WINNEBAGO,17201,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506395,IND984885780,AVANTI,765 SOUTH LAFAYETTE BLVD,,SOUTH BEND,IN,46601,03,ST. JOSEPH,18141,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506401,MID985595768,ALBION ETHER SITE,1725 EAST MICHIGAN,,ALBION,MI,49224,07,CALHOUN,26025,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506402,ILD984807669,AMERICAN POUCH,4603 W. GLADYS,,CHICAGO,IL,60644,07,COOK,17031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506403,MID985598978,ABC DRUM & BARREL - LANTZ STREET,102 WEST LANTZ STREET,,DETROIT,MI,48203,14,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506405,ILD005125794,CHICAGO MODERN PLATING COMPANY,3029 NORTH ROCKWELL,,CHICAGO,IL,60618,04,COOK,17031,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506409,ILD984807990,NORTH SHORE GAS (NSG) NORTH PLANT,INTERSECTION OF PERSHING RD & DEHRINGER,,WAUKEGAN,IL,60085,10,LAKE,17097,,,Not on the NPL,N,Remedial Activities Under EPA Enforcement, ,,,
05,0506410,ILD984809228,NORTH SHORE GAS SOUTH PLANT,100 SOUTH DUGAN DRIVE,,WAUKEGAN,IL,60085,10,LAKE,17097,,,Not on the NPL,N,Remedial Activities Under EPA Enforcement, ,,,
05,0506412,ILD077026656,PRIDE INDUSTRIES,925 S. CALIFORNIA AVENUE,,CHICAGO,IL,60612,07,COOK,17031,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506414,ILD082089012,PETERSON PURITAN,RT 114 NEXT TO RR TRACKS,,MOMENCE,IL,60954,15,KANKAKEE,17091,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506416,ILD005230370,GATES RUBBER COMPANY,RR 3 KNOXVILLE ROAD,,GALESBURG,IL,61401,17,KNOX,17095,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506418,ILD984809277,SAUGET AREA I - DEAD CREEK SEGMENT A (SA,NORTH OF QUEENY AVENUE,,SAUGET,IL,62201,12,ST. CLAIR,17163,38.593056,-90.170833,Site is Part of NPL Site,N,, ,,,
05,0506419,ILD984809285,SAUGET AREA I - DEAD CREEK SEGMENTS C-F,SOUTH OF JUDITH LANE,,CAHOKIA,IL,62206,12,ST. CLAIR,17163,38.563889,-90.190278,Site is Part of NPL Site,N,, ,,,
05,0506420,ILD984809251,SAUGET AREA I - H.H. HALL EXCAVATION PIT,WEST END OF WALNUT STREET,,CAHOKIA,IL,62206,12,ST. CLAIR,17163,38.635,-90.11,Site is Part of NPL Site,N,,,,,
05,0506422,ILD984809269,SAUGET AREA I - WAGGONER TRUCKING COMAPNY,1300 QUEENY AVENUE,,SAUGET,IL,62201,12,ST. CLAIR,17163,38.590556,-90.170556,Site is Part of NPL Site,N,, ,,,
05,0506426,MID985601061,HARBOR PLATING WORKS,724 SOUTH FAIR STREET,,BENTON HARBOR,MI,49022,06,BERRIEN,26021,,,Not on the NPL,N,Referred to Removal - Further Assessment Needed, ,,,
05,0506427,MID985601186,SPEARFLEX CORPORATION,241 EAST KALAMAZOO AVENUE,,KALAMAZOO,MI,49007,06,KALAMAZOO,26077,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506429,WID988590261,CEDAR CREEK,INTER.  OF COLUMBIA RD & CEDAR CREEK ,,CEDARBURG,WI,53012,06,OZAUKEE,55089,,,Not on the NPL,N,Remedial Activities Under EPA Enforcement, ,,,
05,0506439,ILD081040107,VALSPAR PAINT,1330 SOUTH KILBOURN,,CHICAGO,IL,60623,05,COOK,17031,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506440,MID011247806,GENERAL DYE CASTING,13700 MT. ELLIOTT STREET,,HOMTRAMCK,MI,48212,13,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506441,MID985606219,KINROSS MANUFACTURING CORP SITE,INDUSTRIAL SECTOR BUILDING 46SOUTH,,CHELOE,MI,49788,01,CHIPPEWA,26033,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506442,ILD064006901,KANEY TRANSPORTATION,7222 CUNNINGSHAM ROAD,,ROCKFORD,IL,61102,16,WINNEBAGO,17201,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506447,MND010332674,DOC'S AUTO SALVAGE,"519 10TH AVENUE, NORTH",,MINNEAPOLIS,MN,55411,05,HENNEPIN,27053,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506449,MND985701309,FRIDLEY COMMONS PARK WELL FIELD,"61ST AVENUE, NE & 7TH STREET, NE",,FRIDLEY,MN,55432,05,ANOKA,27003,45.08055,-93.25555,Currently on the Final NPL,N,, ,,,
05,0506455,IND984894808,DUGGER ELECTRIC,"FIRST AND MAIN STREET, P.O. BOX 128",,DUGGER,IN,47848,07,SULLIVAN,18153,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506471,IND045231651,"PRIME BATTERY MFG COMPANY, INC.",230 W JACKSON STREET,,ANDERSON,IN,46016,06,MADISON,18095,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506481,IND984895045,AUGUSTUS HOOK PROPERTY,SR 28 W,,FRANKFORT,IN,46041,04,CLINTON,18023,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506491,IND984895870,MUNCIE RACE TRACK,INTERSECTION SR 67 & RR 700,,MUNCIE,IN,47307,02,DELAWARE,18035,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506493,IL3170022930,US NAVY GLENVIEW NAVAL AIR STATION,NAVAL AIR STATION,,GLENVIEW,IL,60025,10,COOK,17031,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
05,0506494,IL7170024577,US NAVY GREAT LAKES NAVAL BASE,PUBLIC WORKS CENTER BLDG 1A,,GREAT LAKES,IL,60088-5600,10,LAKE,17097,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
05,0506496,IN4170023499,US NAVY AVIONICS CENTER,6000 E 21ST STREET,,INDIANAPOLIS,IN,46218,10,MARION,18097,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
05,0506497,IN5130000065,JEFFERSONVILLE FEDERAL CENTER,1201 E 10TH STREET,,JEFFERSONVILLE,IN,47130,09,CLARK,18019,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
05,0506504,OH0800005035,US NASA LEWIS RESEARCH CENTER CLEVELAND,21000 BROOKPARK ROAD,,CLEVELAND,OH,44135,20,CUYAHOGA,39035,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
05,0506506,OH2141732212,US DOI-NPS CUYAHOGA VALLEY NRA,15610 VAUGHN ROAD,,BRECKSVILLE,OH,44141,19,CUYAHOGA,39035,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
05,0506508,OH5210090010,US ARMY - COE PITTSBURGH DISTRICT,OH RTE 88 CO RD 255,,VERNON,OH,44428,11,TRUMBULL,39155,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
05,0506514,IND984897280,CLARKSVILLE GRAVEL PIT #1,NE OF CLARK BLVD & CSX R.R. TRACKS/H-131,,CLARKSVILLE,IN,47130,09,CLARK,18019,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506518,MID985613439,PETROLEUM SPECIALTIES INCORPORATED,26361 PETERS ROAD,,FLAT ROCK,MI,48134,16,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506521,MID985613454,MONQUAQON CREEK,JEFFERSON AW BRIDGE @ MONQUAQON CREEK,,RIVERVIEW,MI,48192,16,WAYNE,26163,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506522,ILD984826453,DAN FORTH CORPORATION,2440 GREENLEAF,,ELK GROVE VILLAGE,IL,60007,06,COOK,17031,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506526,ILD043912922,"INSTA-FOAM PRODUCT, INCORPORATION",BROADWAY & CHANEY STREETS,,CREST HILL,IL,60435,04,WILL,17197,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506527,MID985616754,REED CITY LDFL,230TH AVENUE & HERSEY ROAD,,REED CITY,MI,49677,09,OSCEOLA,26133,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506532,IND006419733,FRANK FOUNDRIES CORPORATION,1324 S. BROTHERTON BLVD,,MUNCIE,IN,47305,02,DELAWARE,18035,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506541,IND984900258,WESTVILLE OIL SPILL,CLEAR LAKE & COUNTY LINE ROAD,,WESTVILLE,IN,46391,01,LA PORTE,18091,41.547778,-86.900556,Site is Part of NPL Site,N,, ,,,
05,0506542,MID985619881,GREAT LAKES SHIPWRECK MUSEUM,WHITEFISHPOINT ROAD,,PARADISE,MI,49768,01,CHIPPEWA,26033,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506552,MID985622166,WILSON SITE,RE M26,,CARSONVILLE,MI,48419,05,SANILAC,26151,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506556,OHD041643479,TOMPKINS CORP,1313 MIDDLEBURY ROAD,,KENT,OH,44240,11,PORTAGE,39133,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506557,OHD986971372,PRUITT & GRACE,1228 WEST 15TH STREET,,LORAIN,OH,44054,13,LORAIN,39093,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506559,ILD005199013,BRIDGESTONE/FIRESTONE DUMP,2500 NORTH 22ND STREET,,DECATUR,IL,62526,18,MACON,17115,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506562,IND984901124,ELMER CARRICO DRUM SITE,LOCUST ST. & BERNARD AVE.,,WASHINGTON,IN,47501,08,DAVIESS,18027,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506565,ILD984836734,EVERGREEN MANOR GROUND WATER CONTAMINATION,MCCURRY ROAD AND ELEVATOR ROAD,,WINNEBAGO COUNTY,IL,61073,16,WINNEBAGO,17201,42.44222,-89.02666,Removed from Proposed NPL,N,, ,,,
05,0506567,ILD025566324,A.O. SMITH,A.O. SMITH BLVD. AT 49 S.,,KANKAKEE,IL,60901,15,KANKAKEE,17091,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506568,ILD980265391,MONARCH FOUNDARY,801 E. SOUTH STREET,,PLANO,IL,60545,14,KENDALL,17093,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506569,ILT180012445,GNB INCORPORATED,801 MARK STREET,,ELK GROVE VILLAGE,IL,60007,06,COOK,17031,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506573,ILD005229497,PRAIRIELAND STEEL COMPANY,550 SOUTH PEAR STREET,,HAVANA,IL,62644,18,MASON,17125,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506575,ILD984836700,TENNESSEE THERMO GAS COMPANY,ILLINOIS ROUTE 136,,TENNESSEE,IL,62374,18,MCDONOUGH,17109,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506578,MID985622778,ENTERPRISE OIL,14445 LINWOOD STREET,,DETROIT,MI,48238,14,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506581,OHD987033511,MARCY ROAD MIDNIGHT DUMP,MARCH ROAD,,PIERPONT,OH,44082,19,ASHTABULA,39007,,,Not on the NPL,N,Referred to Removal - NFRAP,,,,
05,0506582,ILD984847616,OTTAWA MECURY SITE,1201 CATHERINE RD,,OTTAWA,IL,61350,14,LA SALLE,17099,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506583,WID988610176,SANITARY TRANSFER & LANDFILL-DELAFIELD,"SECTIONS 22 & 27, TQ7N, R18EAST",,WAUKESHA,WI,53018,09,WAUKESHA,55133,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506587,OHD987033727,GEAUGA LAKE ROAD DUMP,GEAUGA LAKE ROAD,,SOLON,OH,44139,19,CUYAHOGA,39035,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506588,ILD099200206,AUTOMATIC INDUSTRIAL PLATING,920 MORSE AVENUE,,SCHAUMBURG,IL,60193,06,COOK,17031,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506591,MID985630185,SCHREIBER-CARAVAN DRUMS,3033 BOURKE,,DETROIT,MI,48238,14,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506593,MID985630193,WILLOW DRUMS,42875 WILLOW ROAD,,BELLEVILLE,MI,48111,13,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - Further Assessment Needed, ,,,
05,0506594,MID006407969,RELIABLE EQUIPMENT,633 RICHMOND ST NW,,GRAND RAPIDS,MI,49504,05,KENT,26081,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506596,IND173416876,"CHDD, INCORPORATION",817 MILLBROOK LANE,,KOKOMO,IN,46901,05,HOWARD,18067,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506606,OHD987035714,GRISWOLD SITE,10745 OLD STATE LINE ROAD,,SWANTON,OH,43558,09,LUCAS,39095,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506609,ILD096721063,MORRIS PAINTS AND VARNISH,15 & BRADY,,EAST ST. LOUIS,IL,62207,12,ST. CLAIR,17163,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506615,MID980824809,ANR PIPELINE,BROWNTOWN & PARDEE ROAD,,BRIDGMAN,MI,49106,04,BERRIEN,26021,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506616,MID058805367,ROOTO CORP,3505 WEST GRAND RIVER,,HOWELL,MI,48855,06,LIVINGSTON,26093,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506619,MID044260990,CLIFF STREET WELLS,275 CLIFF ST,,BATTLE CREEK,MI,49014,03,CALHOUN,26025,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506620,OHD001176759,ESSEX GROUP INC,CERAMIC AVE,,ZANESVILLE,OH,43701,10,MUSKINGUM,39119,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506621,MID985635135,PIPE SUPPLY COMPANY,6875 OLD US 223,,OTTAWA LAKE,MI,49267,16,MONROE,26115,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506674,OHD099020133,G H R FOUNDRY,400 DETRICK STREET,,DAYTON,OH,45404,03,MONTGOMERY,39113,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506679,MID980568646,"CARTER COLOR COAT, INC.",6051 HASTINGS STREET,,DETROIT,MI,48211,01,WAYNE,26163,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506686,MID005378161,MICHIGAN CHROME & CHEMICAL COMPANY,8611 - 35 GRINNELL AVENUE,,DETROIT,MI,48213,13,WAYNE,26163,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506727,MID042441022,GEORGIA - PACIFIC CORPORATION,2426 KING HIGHWAY,,KALAMAZOO,MI,49001,03,KALAMAZOO,26077,42.268333,-85.565,Site is Part of NPL Site,N,, ,,,
05,0506734,MID043356807,AUTO SPECIALTIES/RIVERSIDE,2060 RIVERSIDE,,BENTON HARBOR,MI,49022,06,BERRIEN,26021,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506747,IND984960120,DANA CORPORATION/PERFECT CIRCLE DIVISION,551 SOUTH WASHINGTON STREET,,HAGERSTOWN,IN,47346,02,WAYNE,18177,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
05,0506753,ILD984883678,LANSON CHEMICAL/PUREX CORPORATION,800 SOUTH 31ST STREET,,EAST ST. LOUIS,IL,62205,12,ST. CLAIR,17163,,,Not on the NPL,N,ESI Start Needed, ,,,
05,0506754,ILD984883694,SAW WEE KEE PARK,"RT 71, SUNDOWN LANE",,OSWEGO,IL,60543,04,KENDALL,17093,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506756,ILD984883397,CLARK PROPERTY,SECTION 34/TOWNSHIP 9N/RANGE 10 E/3RD,,GREENUP,IL,62428,19,CUMBERLAND,17035,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506757,WID023345333,DOBERSTEIN LUMBER & FENCE,WEST 6617 HIGHWAY 64,,MEDFORD,WI,54451,07,TAYLOR,55119,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506759,OHD987041902,BASSETT STREET WAREHOUSE,600 BASSETT STREET,,TOLEDO,OH,43611,09,LUCAS,39095,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506775,MID005318522,UNION STEEL PRODUCTS INC. PLANT 1,500 NORTH BERRIEN STREET,,ALBION,MI,49224,07,CALHOUN,26025,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506783,ILD984888586,KENDALL CORP MEDICAL SUPPLIES,2500 SOUTH LOOMIS,,CHICAGO,IL,60608,04,COOK,17031,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506784,OHD987043940,KING RIVER LIMITED INC.,202 VINE ST.,,NEW BOSTON,OH,45662,06,SCIOTO,39145,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506785,OHD987036076,PRESTO CHEMICAL CORPORATION,US RTE 40 (P.O. BOX 95),,NEW CONCORD,OH,43725,18,GUERNSEY,39059,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506793,MND985743939,ADM DUMP,"NE 1/4 OF S30, T29 N, R23 W & NW 1/4 OF",,MINNEAPOLIS,MN,55414,05,HENNEPIN,27053,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506797,OHD987045085,BESSIE WILLIAMS LANDFILL,2020 KNOX BLVD,,COPLEY,OH,44321,14,SUMMIT,39153,,,Not on the NPL,N,Referred to Removal - Further Assessment Needed, ,,,
05,0506801,IND147077770,G&S SERVICES,6659 NORTH 450 EAST,,MONTPELIER,IN,47359,06,BLACKFORD,18009,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506810,WID066857731,ALPHA CAST II,520 NORTH JEFFERSON,,WHITEWATER,WI,53190,01,WALWORTH,55127,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506811,OHD987046265,IMPACT STAMPING SITE,5511 TELEGRAPH RD,,TOLEDO,OH,43612,09,LUCAS,39095,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506812,MID985650514,EDISON POND,SW OF DENTON ROAD - I-94 SERVICE DR INTR,,BELLEVILLE,MI,48111,15,WAYNE,26163,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506813,OHD987046281,URBANA TRAILERS,707 S. EDGEWOOD AVENUE,,URBANA,OH,43078,07,CHAMPAIGN,39021,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506814,OHD987046273,NEW CARLISLE TRAILERS,8081 LOWER VALLEY PIKE ROAD & 1761 LI RD,,NEW CARLISLE,OH,45344,07,CLARK,39023,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506817,ILD005269295,MCKAY'S PLATING COMPANY,407 5TH STREET,,HAMPTON,IL,61256,17,ROCK ISLAND,17161,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506818,ILD984839159,SAW WEE KEE FOREST PRESERVE,7715 SUNDOWN LANE,,OSWEGO,IL,60543,04,KENDALL,17093,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506824,ILD984903187,BECKER INDUSTRIES,SE 1/4 SEC 21 T33 N R5E,,MARSEILLES,IL,61341,14,LA SALLE,17099,,,Not on the NPL,N,ESI Start Needed, ,,,
05,0506826,ILD984903203,NATIONAL RAILWAY OF SILVIS,300 9TH STREET,,SILVIS,IL,61282,17,ROCK ISLAND,17161,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506829,ILD984903237,MAINE TOWNSHIP HIGH SCHOOL SOUTH,317 NORTH ALDINE,,PARK RIDGE,IL,60068,06,COOK,17031,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506830,ILD984903245,LIMBRUNNER LANDFILL,3147 WASHINGTON,,WAUKEGAN,IL,60085,10,LAKE,17097,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506833,ILD984903278,UNR HOME PRODUCTS,"STATE ROAD, 133 WEST",,PARIS,IL,61944,19,EDGAR,17045,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506834,ILD984903286,"PLOT M, PALOS FOREST PRESERVE",NE OF INTESECT. 107TH ST. & ARCHER AVE.,,PALOS HILLS,IL,60465,13,COOK,17031,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
05,0506836,ILD984903302,O'HARA PROPERTY,INTERSECTION OF FERN AVE & 7TH AVE,,ST. CHARLES,IL,60174,14,KANE,17089,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
05,0506837,WID988628814,BURLINGTON NORTHERN SITE,BURLINGTON N. TRAIN OVER THE NEMADJ RIV,,SUPERIOR,WI,54836,07,DOUGLAS,55031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506839,MID985650944,PURITAN STREET ASBESTOS,16230 PURITAN,,DETROIT,MI,48227,01,WAYNE,26163,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506859,OH6690311042,USCG BASE,1055 EAST 9TH STREET,,CLEVELAND,OH,44114,10,CUYAHOGA,39035,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506861,OHD987046661,CUYAHOGA RIVER SPILL,ADDRESS UNREPORTED,,CLEVELAND,OH,,10,CUYAHOGA,39035,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506866,MID985651066,SAGINAW RIVER DRUM,SOMEWHERE IN SAGINAW RIVER,,BAY CITY,MI,,05,BAY,26017,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506868,OHD987028404,CITY BUMPER SITE,636 BURNS STREET,,CINCINNATI,OH,45215,01,HAMILTON,39061,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506869,ILD984904227,AVALON AVENUE DUMP SITE,NEAR 7701 AVALON AVENUE,,CHICAGO,IL,60619,01,COOK,17031,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
05,0506870,OH3571924544,RICKENBACKER AIR NATIONAL GUARD (USAF),1/2 MILE E OF LOCKBOURNE,,LOCKBOURNE,OH,43217,07,FRANKLIN,39049,39.82361,-82.93805,Proposed for NPL,Y,, ,,,
05,0506876,OHD981960545,GARLAND ROAD LANDFILL,GARLAND ROAD STILLWATER RIVER,,WEST MILTON,OH,45383,08,MIAMI,39109,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
05,0506880,MID088751300,AUTOMATIC DIE CAST,33101 HARPER AVENUE,,ST. CLAIR SHORES,MI,48082,10,MACOMB,26099,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506881,OHD980586804,"XXKEM COMPANY, INC SITE",3903 STICKNEY AVENUE,,TOLEDO,OH,43608,09,LUCAS,39095,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506883,WID988612453,KASSON CHEESE SITE,COUNTY ROAD K,,BRILLION,WI,54110,06,CALUMET,55015,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506898,WID006176945,PENTA WOOD PRODUCTS,"8682 STATE RD 70, DANIELS TOWNSHIP",,DANIELS,WI,54872,07,BURNETT,55013,45.7845,-92.4312,Currently on the Final NPL,N,, ,,,
05,0506899,ILD984906685,LASALLE CAPACITOR,ROAD NORTH 2629TH,,PERU,IL,61354,14,LA SALLE,17099,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506901,OHD987048261,NOVA MERCURY SPILL,908 US ROUTE 224,,NOVA,OH,44859,16,ASHLAND,39005,,,Not on the NPL,N,Referred to Removal - NFRAP, ,,,
05,0506932,OHD004167219,NATIONAL ELECTRICAL CARBON CORPORATION,200 NORTH TOWN STREET,,FOSTORIA,OH,44830,04,SENECA,39147,,,Not on the NPL,N,Deferred to RCRA, ,,,
